"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MSMEG_6666","MSMEG_6666",4.09639817615265,8.73700452764439,1.09389239856763,6.10207355798941,6.14467465487812,5.19590759547929,6.92616657345985,1.73025897798056,5.24151123071035,2.13523226581969,0.186709946979957,0,0.0422436545571034,1.05164874401053,1.14161684533334
"MSMEG_6667","MSMEG_6667",0.279538450729473,9.86391897669086,2.45028575918755,5.39475848957195,5.52389493649861,3.59845547649685,7.66798149021957,4.06952601372272,5.13931503800873,1.94272791622128,-0.27448489935917,0,1.38638508757394,1.06390067161361,2.48575827835018
"MSMEG_6668","MSMEG_6668",0.942351092795684,8.84982627356837,1.36299122467928,3.76924245184395,3.58157361414162,2.73602927679264,4.62605992180848,1.89003064501583,5.19225716262183,3.10038444918072,0.474444155631648,0,0.236891388208779,1.1260998364705,1.33626457898501
"MSMEG_6669","MSMEG_6669",0,6.83792074836809,1.58538680083438,2.73362657383105,2.34595709826446,1.59071366013388,3.63839751639983,2.04768385626595,5.08897279715446,2.85961008252162,0.723906518016526,0.015625,0.461576698102435,1.12381010273194,1.56094988887867
"MSMEG_6670","MSMEG_6670",0,9.41998576290001,2.12233080702638,2.66851063121028,1.66671694206012,1.03488247582931,4.59627321232961,3.5613907365003,4.94258004955411,3.02798708375767,0.829455914864473,0.015625,0.999644371906619,1.12268643511976,2.09901756268285
"MSMEG_6671","MSMEG_6671",0,5.19851564020805,0.908637886244483,1.33678054328629,1.13243193344225,0.810986316070233,1.66674931858555,0.85576300251532,5.06290520977948,8.78071958976262,2.09156156868921,0.015625,-0.192811851315011,1.10144973755949,0.906561339461224
"MSMEG_6672","MSMEG_6672",0,7.43272991924179,1.28462484632395,2.47352563483931,2.43783192876742,1.75649433134682,3.01486732741055,1.25837299606374,5.11557022723696,6.47951825205823,1.1625850455153,0.046875,0.163217678116749,1.1214071682072,1.26259086889298
"MSMEG_6673","MSMEG_6673",2.37954435305628,6.29035732694881,0.725308174712786,4.11760358317611,4.08825828878308,3.61260850707289,4.52293780340733,0.910329296334432,5.24222579989588,3.47375534108669,0.462594578071085,0,-0.390481172605239,1.11578934731802,0.708892018170996
"MSMEG_6674","MSMEG_6674",1.27601452623513,5.32613827793096,0.780203760058159,2.94540627680902,2.89688194749022,2.39169957622851,3.2535654219285,0.861865845699993,5.22324801203743,3.66700892993321,0.635092629503833,0,-0.348491967966323,1.12869572802448,0.750881222809912
"MSMEG_6676","MSMEG_6676",2.09293417609076,11.9959900278347,2.16256907647171,6.19634287385526,6.20782663749824,4.6965704157641,7.35529490174216,2.65872448597806,5.19784480349817,3.62213668694376,0.659738044787536,0,1.11197958677899,1.05058948969272,2.21135277755523
"MSMEG_6677","MSMEG_6677",1.36529347586211,10.4910900326566,1.78221066096204,5.09867284601242,4.70904171255856,3.75795981466751,6.07670191275648,2.31874209808896,5.20065264213771,4.17694257178203,1.09361259150337,0,0.707865964206174,1.07434469675587,1.80723915498241
"MSMEG_6678","MSMEG_6678",0.998332818340234,11.3987722665054,2.12649168763342,4.97828407437397,4.8858989785163,3.39251617401613,5.76963488891545,2.37711871489933,5.17407935863279,4.8442640287169,1.27170164347279,0,1.04742702670031,1.07906466093312,2.14680021747654
"MSMEG_6679","MSMEG_6679",0,6.48857208622044,1.48526895872025,2.32769090601434,1.94038907975925,1.33293471794519,2.8200958022564,1.48716108431121,5.06536671837364,3.95033199990928,1.14908546341584,0.015625,0.364421432024925,1.12084752669532,1.46379462280116
"MSMEG_6680","MSMEG_6680",0,4.15660636307868,0.813782810886258,1.84893992187682,1.72938401772174,1.28209762909835,2.18918062611041,0.907082997012059,5.16213404039629,3.85482457379784,0.853969082247088,0.00520833333333333,-0.300325290552588,1.11410810143885,0.799047900223647
"MSMEG_6681","MSMEG_6681",0,3.699117830266,0.643500392387066,1.49692600171695,1.37616375049026,1.12229295405078,1.87230028404185,0.750007329991073,5.16025433356113,3.55537287056972,0.545444841425808,0.015625,-0.462279574462606,1.10577996684967,0.637093616313628
"MSMEG_6682","MSMEG_6682",0.772757263863646,5.14032353911926,0.807006452434653,2.56189616213215,2.41586022841859,2.07665610491863,2.81544562066447,0.738789515745835,5.21087173593544,4.87964592372555,1.14555374021755,0,-0.314552706094141,1.12155915852879,0.784820484682094
"MSMEG_6683","MSMEG_6683",0,4.66800264753498,0.992052419236091,1.46609753609816,1.32784418744637,0.74953398323556,2.07808192488346,1.3285479416479,5.02215887669452,3.42263856387794,0.837375012709637,0.0416666666666667,-0.112912685312494,1.10496510454859,0.986460505463741
"MSMEG_6684","MSMEG_6684",0.196047948155769,6.01904739684436,1.08084446440708,2.53976424295583,2.43332686942,1.78524194326163,3.16048992106136,1.37524797779973,5.16551012610789,3.76471394941305,0.582442073909279,0,-0.0406173861822563,1.12146185058933,1.05875580459398
"MSMEG_6685","MSMEG_6685",4.60053375852084,8.54444452631817,0.838892158826177,6.65777552966092,6.52439391398392,6.09651979076123,7.31936524725345,1.22284545649222,5.24955610100863,2.64927795732902,0.0454462518807851,0,-0.214713429293712,1.05360558811989,0.884659761482522
"MSMEG_6686","MSMEG_6686",3.91938554126823,7.72075166600988,0.770600500619632,5.65896522494687,5.63033221333767,5.23078689794506,6.18252532364566,0.951738425700608,5.24822466092348,3.13056836402183,0.0988576163252495,0,-0.287287419145144,1.05788791976478,0.812085771631091
