"","gene","MinExpr","MaxExpr","SD_logRPKM","Mean_logRPKM","Median_logRPKM","Q.25_logRPKM","Q.75_logRPKM","IQR_logRPKM","ShannonIndex","Kurtosis","Skewness","ZeroExpr_proportion","residual.SD_logRPKM","LOESS.fit","TP"
"MAB_1989c","MAB_1989c",2.70370703418556,8.51921777252232,1.14315768257449,5.52907965995264,5.52170455539254,4.65458667260082,6.37702712016062,1.7224404475598,4.64175604652101,2.68206711844434,-0.0583329760776103,0,0.113963223965618,1.02919445860888,1.1722511826399
"MAB_1990","MAB_1990",5.40868087173244,10.0786795476385,0.694524878135043,6.75069946211527,6.68190079132786,6.31921847747554,7.06419058773378,0.744972110258245,4.65846313001859,9.67604960178936,1.88773451621404,0,-0.305194191455129,0.999719069590173,0.753093767219153
"MAB_1991c","MAB_1991c",4.59432145234319,8.25970883137936,0.72399764300633,7.02184733897953,7.10613509423341,6.62383880571074,7.58806824612871,0.964229440417975,4.65799283071093,3.41922270945298,-0.801555428690114,0,-0.274422692235051,0.998420335241381,0.783865266439231
"MAB_1992c","MAB_1992c",3.16817105954463,5.98697740191593,0.595313794258503,4.86591437003339,5.02763070440575,4.37787373426167,5.35794066024833,0.980066925986663,4.65577225941114,2.74081094345035,-0.648724174417362,0,-0.472898301709169,1.06821209596767,0.585389656965113
"MAB_1993","MAB_1993",6.50077109962328,9.68466805088181,0.503192933685481,8.27260710069003,8.3853885140054,7.94903246176911,8.61469615864295,0.665663696873843,4.66158033632132,4.1094715406633,-0.578426164415091,0,-0.518491931860761,1.02168486554624,0.539796026813522
"MAB_1994c","MAB_1994c",4.06922629748878,8.38543558468069,0.674823079477096,7.2214558201718,7.22036882107777,6.94217790297975,7.6789285618005,0.736750658820752,4.65884553331022,7.57705627981303,-1.54796868699357,0,-0.325399234809758,1.00022231428685,0.732888723864524
"MAB_1995c","MAB_1995c",1.14920670703642,6.6700210867847,0.722056756036025,4.538321659322,4.59038078532493,4.1830455545051,5.01206227724837,0.829016722743268,4.64953808261469,7.31391353620455,-1.10857560937271,0,-0.368733182379005,1.09078993841503,0.689554776295277
"MAB_1996","MAB_1996",5.35939353498827,10.2201028205043,0.993945599305143,8.37328039461947,8.48632239080413,7.91842420732931,9.01020940365741,1.0917851963281,4.65627297141079,3.14634050134834,-0.472744660151744,0,-0.0309439056683621,1.02488950497351,1.02734405300592
"MAB_1997","MAB_1997",6.97521744679317,12.2855911531727,1.00920086770185,9.86825759993327,9.65843459088287,9.16929909164316,10.3911928023174,1.22189371067421,4.65830021556494,2.86917327026348,0.379380001375824,0,-0.067768518079462,1.07696938578131,0.99051944059482
"MAB_1998","MAB_1998",7.27677834488596,11.3124304008005,0.86234114942521,9.77744205388671,9.85959999622747,9.39060784131655,10.3554879513944,0.964880110077829,4.65948896272701,3.46297480447433,-0.696786373641272,0,-0.210436965591951,1.07277811501716,0.847850993082332
"MAB_1999","MAB_1999",4.27320019953985,10.0893345611776,1.21342745305838,7.47579845352723,7.4080585338749,6.92364579487606,8.33769025088549,1.41404445600943,4.65010217045506,2.87636206384254,-0.152106562527149,0,0.21018981736311,1.00323763569527,1.26847777603739
"MAB_2000","MAB_2000",2.70146525834184,8.12468428926408,1.15793199995175,6.18500404674844,6.44325952940983,5.80790340553898,7.00606107691084,1.19815767137187,4.64391398148125,4.65415931531579,-1.38977402757117,0,0.148382641982197,1.00954935796955,1.20667060065648
"MAB_2001","MAB_2001",4.88307387799272,9.34104200951297,0.767727944963559,7.75500053125117,7.78581001948125,7.31485000214206,8.30504582031658,0.990195818174511,4.65843959157968,3.9346487895957,-0.686115017948858,0,-0.238694337104897,1.00642228206846,0.819593621569385
"MAB_2002","MAB_2002",6.23729464111778,10.0920520467599,0.862634125735803,8.09333787983906,8.17414757357203,7.56108237369742,8.75026598444459,1.18918361074717,4.65771945289838,2.56794288402453,-0.323889086730806,0,-0.153127130690023,1.01576125642583,0.905160827984259
"MAB_2003","MAB_2003",6.907710229142,10.3708237953493,0.762024055049155,9.0018015848277,9.08516840853746,8.52414519670774,9.54224668250968,1.01810148580194,4.65982136482777,2.75829142365101,-0.561666355821908,0,-0.28022548931614,1.0422495443653,0.778062469358143
"MAB_2004","MAB_2004",4.3223409164559,9.34620646576768,0.935602611423023,7.1283252984171,7.35126702434339,6.7154907283389,7.6912613709723,0.975770642633396,4.65456933123121,3.62764452292859,-0.635619324261088,0,-0.0636035471595108,0.999206158582534,0.994684411514772
